Name,Category,Film,Win_Oscar?,Year_Ceremony,Gender,Race or Ethnicity,Sexual orientation,Religion,Age
Rosamund Pike,ACTRESS,Gone Girl,False,2015,Female,White,Straight,Na,30
Reese Witherspoon,ACTRESS,Wild,False,2015,Female,White,Straight,Na,30
Patricia Arquette,ACTRESS IN A SUPPORTING ROLE,Boyhood,True,2015,Female,White,Straight,Jewish,40
Laura Dern,ACTRESS IN A SUPPORTING ROLE,Wild,False,2015,Female,White,Straight,Na,40
Keira Knightley,ACTRESS IN A SUPPORTING ROLE,The Imitation Game,False,2015,Female,White,Straight,Na,20
Emma Stone,ACTRESS IN A SUPPORTING ROLE,Birdman or (The Unexpected Virtue of Ignorance),False,2015,Female,White,Na,Na,20
Meryl Streep,ACTRESS IN A SUPPORTING ROLE,Into the Woods,False,2015,Female,White,Straight,Na,60
Alejandro González Iñárritu,DIRECTING,Birdman or (The Unexpected Virtue of Ignorance),True,2015,Male,Hispanic,Straight,Na,50
Richard Linklater,DIRECTING,Boyhood,False,2015,Male,White,Straight,Na,50
Bennett Miller,DIRECTING,Foxcatcher,False,2015,Male,White,Na,Na,40
Wes Anderson,DIRECTING,The Grand Budapest Hotel,False,2015,Male,White,Straight,Na,40
Morten Tyldum,DIRECTING,The Imitation Game,False,2015,Male,White,Straight,Na,40
Bryan Cranston,ACTOR,Trumbo,False,2016,Male,White,Straight,Na,50
Matt Damon,ACTOR,The Martian,False,2016,Male,White,Straight,Na,40
Leonardo DiCaprio,ACTOR,The Revenant,True,2016,Male,White,Straight,Na,40
Michael Fassbender,ACTOR,Steve Jobs,False,2016,Male,White,Straight,Roman Catholic,30
Eddie Redmayne,ACTOR,The Danish Girl,False,2016,Male,White,Straight,Na,30
Christian Bale,ACTOR IN A SUPPORTING ROLE,The Big Short,False,2016,Male,White,Straight,Na,40
Tom Hardy,ACTOR IN A SUPPORTING ROLE,The Revenant,False,2016,Male,White,Straight,Na,30
Mark Ruffalo,ACTOR IN A SUPPORTING ROLE,Spotlight,False,2016,Male,White,Straight,Na,40
Mark Rylance,ACTOR IN A SUPPORTING ROLE,Bridge of Spies,True,2016,Male,White,Straight,Na,50
Sylvester Stallone,ACTOR IN A SUPPORTING ROLE,Creed,False,2016,Male,White,Straight,Roman Catholic,60
Cate Blanchett,ACTRESS,Carol,False,2016,Female,White,Matter of Dispute,Na,40
Brie Larson,ACTRESS,Room,True,2016,Female,White,Na,Na,20
Jennifer Lawrence,ACTRESS,Joy,False,2016,Female,White,Straight,Na,20
Charlotte Rampling,ACTRESS,45 Years,False,2016,Female,White,Straight,Na,70
Saoirse Ronan,ACTRESS,Brooklyn,False,2016,Female,White,Na,Roman Catholic,20
Jennifer Jason Leigh,ACTRESS IN A SUPPORTING ROLE,The Hateful Eight,False,2016,Female,White,Straight,Na,50
Rooney Mara,ACTRESS IN A SUPPORTING ROLE,Carol,False,2016,Female,White,Na,Na,30
Rachel McAdams,ACTRESS IN A SUPPORTING ROLE,Spotlight,False,2016,Female,White,Straight,Na,30
Alicia Vikander,ACTRESS IN A SUPPORTING ROLE,The Danish Girl,True,2016,Female,White,Straight,Na,20
Kate Winslet,ACTRESS IN A SUPPORTING ROLE,Steve Jobs,False,2016,Female,White,Straight,Na,40
Adam McKay,DIRECTING,The Big Short,False,2016,Male,White,Straight,Na,40
George Miller,DIRECTING,Mad Max: Fury Road,False,2016,Male,White,Na,Greek Orthodox,70
Alejandro González Iñárritu,DIRECTING,The Revenant,True,2016,Male,Hispanic,Straight,Na,50
Lenny Abrahamson,DIRECTING,Room,False,2016,Male,White,Straight,Na,40
Tom McCarthy,DIRECTING,Spotlight,False,2016,Male,White,Na,Roman Catholic,50
Casey Affleck,ACTOR,Manchester by the Sea,True,2017,Male,White,Straight,Na,40
Andrew Garfield,ACTOR,Hacksaw Ridge,False,2017,Male,White,Straight,Jewish,30
Ryan Gosling,ACTOR,La La Land,False,2017,Male,White,Straight,Mormon,30
Viggo Mortensen,ACTOR,Captain Fantastic,False,2017,Male,White,Straight,Na,50
Denzel Washington,ACTOR,Fences,False,2017,Male,Black,Straight,Protestant,60
Mahershala Ali,ACTOR IN A SUPPORTING ROLE,Moonlight,True,2017,Male,Black,Na,Muslim,40
Jeff Bridges,ACTOR IN A SUPPORTING ROLE,Hell or High Water,False,2017,Male,White,Straight,Lutheran,60
Lucas Hedges,ACTOR IN A SUPPORTING ROLE,Manchester by the Sea,False,2017,Male,White,Na,Na,20
Dev Patel,ACTOR IN A SUPPORTING ROLE,Lion,False,2017,Male,Asian/Indian,Straight,Hindu,20
Michael Shannon,ACTOR IN A SUPPORTING ROLE,Nocturnal Animals,False,2017,Male,White,Straight,Na,40
Isabelle Huppert,ACTRESS,Elle,False,2017,Female,White,Straight,Na,60
Ruth Negga,ACTRESS,Loving,False,2017,Female,Middle Eastern,Straight,Na,30
Natalie Portman,ACTRESS,Jackie,False,2017,Female,White,Straight,Jewish,30
Emma Stone,ACTRESS,La La Land,True,2017,Female,White,Na,Na,20
Meryl Streep,ACTRESS,Florence Foster Jenkins,False,2017,Female,White,Straight,Na,60
Viola Davis,ACTRESS IN A SUPPORTING ROLE,Fences,True,2017,Female,Black,Straight,Na,50
Naomie Harris,ACTRESS IN A SUPPORTING ROLE,Moonlight,False,2017,Female,Black,Straight,Buddhist,40
Nicole Kidman,ACTRESS IN A SUPPORTING ROLE,Lion,False,2017,Female,White,Straight,Roman Catholic,40
Octavia Spencer,ACTRESS IN A SUPPORTING ROLE,Hidden Figures,False,2017,Female,Black,Na,Na,40
Michelle Williams,ACTRESS IN A SUPPORTING ROLE,Manchester by the Sea,False,2017,Female,White,Straight,Na,30
Denis Villeneuve,DIRECTING,Arrival,False,2017,Male,White,Straight,Na,40
Mel Gibson,DIRECTING,Hacksaw Ridge,False,2017,Male,White,Straight,Roman Catholic,60
Damien Chazelle,DIRECTING,La La Land,True,2017,Male,White,Na,Na,30
Kenneth Lonergan,DIRECTING,Manchester by the Sea,False,2017,Male,White,Na,Na,50
Barry Jenkins,DIRECTING,Moonlight,False,2017,Male,Black,Na,Na,30
Timothée Chalamet,ACTOR,Call Me by Your Name,False,2018,Male,White,Straight,Na,20
Daniel Day-Lewis,ACTOR,Phantom Thread,False,2018,Male,White,Straight,Na,60
Daniel Kaluuya,ACTOR,Get Out,False,2018,Male,Black,Na,Na,20
Gary Oldman,ACTOR,Darkest Hour,True,2018,Male,White,Straight,Na,50
Denzel Washington,ACTOR,"Roman J. Israel, Esq.",False,2018,Male,Black,Straight,Protestant,60
Willem Dafoe,ACTOR IN A SUPPORTING ROLE,The Florida Project,False,2018,Male,White,Straight,Na,60
Woody Harrelson,ACTOR IN A SUPPORTING ROLE,"Three Billboards outside Ebbing, Missouri",False,2018,Male,White,Straight,Na,50
Richard Jenkins,ACTOR IN A SUPPORTING ROLE,The Shape of Water,False,2018,Male,White,Na,Na,60
Christopher Plummer,ACTOR IN A SUPPORTING ROLE,All the Money in the World,False,2018,Male,White,Straight,Na,80
Sam Rockwell,ACTOR IN A SUPPORTING ROLE,"Three Billboards outside Ebbing, Missouri",True,2018,Male,White,Na,Na,40
Sally Hawkins,ACTRESS,The Shape of Water,False,2018,Female,White,Na,Na,40
Frances McDormand,ACTRESS,"Three Billboards outside Ebbing, Missouri",True,2018,Female,White,Straight,Disciples of Christ,60
Margot Robbie,ACTRESS,"I, Tonya",False,2018,Female,White,Straight,Na,20
Saoirse Ronan,ACTRESS,Lady Bird,False,2018,Female,White,Na,Roman Catholic,20
Meryl Streep,ACTRESS,The Post,False,2018,Female,White,Straight,Na,60
Mary J. Blige,ACTRESS IN A SUPPORTING ROLE,Mudbound,False,2018,Female,Black,Straight,Born-Again Christian,40
Allison Janney,ACTRESS IN A SUPPORTING ROLE,"I, Tonya",True,2018,Female,White,Straight,Na,50
Lesley Manville,ACTRESS IN A SUPPORTING ROLE,Phantom Thread,False,2018,Female,White,Straight,Na,60
Laurie Metcalf,ACTRESS IN A SUPPORTING ROLE,Lady Bird,False,2018,Female,White,Straight,Na,60
Octavia Spencer,ACTRESS IN A SUPPORTING ROLE,The Shape of Water,False,2018,Female,Black,Na,Na,40
Christopher Nolan,DIRECTING,Dunkirk,False,2018,Male,White,Straight,Na,40
Jordan Peele,DIRECTING,Get Out,False,2018,Male,Black,Straight,Na,30
Greta Gerwig,DIRECTING,Lady Bird,False,2018,Female,White,Na,Na,30
Paul Thomas Anderson,DIRECTING,Phantom Thread,False,2018,Male,White,Straight,Na,40
Guillermo del Toro,DIRECTING,The Shape of Water,True,2018,Male,Hispanic,Straight,Na,50
Christian Bale,ACTOR,Vice,False,2019,Male,White,Straight,Na,40
Bradley Cooper,ACTOR,A Star Is Born,False,2019,Male,White,Straight,Na,40
Willem Dafoe,ACTOR,At Eternity's Gate,False,2019,Male,White,Straight,Na,60
Rami Malek,ACTOR,Bohemian Rhapsody,True,2019,Male,Middle Eastern,Na,Na,30
Viggo Mortensen,ACTOR,Green Book,False,2019,Male,White,Straight,Na,60
Mahershala Ali,ACTOR IN A SUPPORTING ROLE,Green Book,True,2019,Male,Black,Na,Muslim,40
Adam Driver,ACTOR IN A SUPPORTING ROLE,BlacKkKlansman,False,2019,Male,White,Straight,Na,30
Sam Elliott,ACTOR IN A SUPPORTING ROLE,A Star Is Born,False,2019,Male,White,Straight,Na,70
Richard E. Grant,ACTOR IN A SUPPORTING ROLE,Can You Ever Forgive Me?,False,2019,Male,White,Straight,Na,60
Sam Rockwell,ACTOR IN A SUPPORTING ROLE,Vice,False,2019,Male,White,Na,Na,50
Yalitza Aparicio,ACTRESS,Roma,False,2019,Female,Hispanic,Na,Na,20
Glenn Close,ACTRESS,The Wife,False,2019,Female,White,Straight,Na,70
Olivia Colman,ACTRESS,The Favourite,True,2019,Female,White,Straight,Na,40
Lady Gaga,ACTRESS,A Star Is Born,False,2019,Female,White,Bisexual,Roman Catholic,30
Melissa McCarthy,ACTRESS,Can You Ever Forgive Me?,False,2019,Female,White,Straight,Na,40
Amy Adams,ACTRESS IN A SUPPORTING ROLE,Vice,False,2019,Female,White,Straight,Mormon,40
Marina de Tavira,ACTRESS IN A SUPPORTING ROLE,Roma,False,2019,Female,Hispanic,Na,Na,40
Regina King,ACTRESS IN A SUPPORTING ROLE,If Beale Street Could Talk,True,2019,Female,Black,Straight,Na,40
Emma Stone,ACTRESS IN A SUPPORTING ROLE,The Favourite,False,2019,Female,White,Na,Na,30
Rachel Weisz,ACTRESS IN A SUPPORTING ROLE,The Favourite,False,2019,Female,White,Straight,Jewish,40
Spike Lee,DIRECTING,BlacKkKlansman,False,2019,Male,Black,Straight,Na,60
Pawel Pawlikowski,DIRECTING,Cold War,False,2019,Male,White,Straight,Na,60
Yorgos Lanthimos,DIRECTING,The Favourite,False,2019,Male,White,Straight,Na,40
Alfonso Cuarón,DIRECTING,Roma,True,2019,Male,Hispanic,Straight,Na,50
Adam McKay,DIRECTING,Vice,False,2019,Male,White,Straight,Na,50
Antonio Banderas,ACTOR,Pain and Glory,False,2020,Male,Hispanic,Straight,Roman Catholic,50
Leonardo DiCaprio,ACTOR,Once upon a Time...in Hollywood,False,2020,Male,White,Straight,Na,40
Adam Driver,ACTOR,Marriage Story,False,2020,Male,White,Straight,Na,30
Joaquin Phoenix,ACTOR,Joker,True,2020,Male,White,Straight,Na,40
Jonathan Pryce,ACTOR,The Two Popes,False,2020,Male,White,Straight,Na,70
Tom Hanks,ACTOR IN A SUPPORTING ROLE,A Beautiful Day in the Neighborhood,False,2020,Male,White,Straight,Born-Again Christian,60
Anthony Hopkins,ACTOR IN A SUPPORTING ROLE,The Two Popes,False,2020,Male,White,Straight,Na,80
Al Pacino,ACTOR IN A SUPPORTING ROLE,The Irishman,False,2020,Male,White,Straight,Roman Catholic,70
Joe Pesci,ACTOR IN A SUPPORTING ROLE,The Irishman,False,2020,Male,White,Straight,Na,70
Brad Pitt,ACTOR IN A SUPPORTING ROLE,Once upon a Time...in Hollywood,True,2020,Male,White,Straight,Agnostic,50
Cynthia Erivo,ACTRESS,Harriet,False,2020,Female,Black,Straight,Roman Catholic,30
Scarlett Johansson,ACTRESS,Marriage Story,False,2020,Female,White,Straight,Jewish,30
Saoirse Ronan,ACTRESS,Little Women,False,2020,Female,White,Na,Roman Catholic,20
Charlize Theron,ACTRESS,Bombshell,False,2020,Female,White,Straight,Na,40
Renée Zellweger,ACTRESS,Judy,True,2020,Female,White,Straight,Na,50
Kathy Bates,ACTRESS IN A SUPPORTING ROLE,Richard Jewell,False,2020,Female,White,Straight,Na,70
Laura Dern,ACTRESS IN A SUPPORTING ROLE,Marriage Story,True,2020,Female,White,Straight,Na,50
Scarlett Johansson,ACTRESS IN A SUPPORTING ROLE,Jojo Rabbit,False,2020,Female,White,Straight,Jewish,30
Florence Pugh,ACTRESS IN A SUPPORTING ROLE,Little Women,False,2020,Female,White,Na,Na,20
Margot Robbie,ACTRESS IN A SUPPORTING ROLE,Bombshell,False,2020,Female,White,Straight,Na,20
Martin Scorsese,DIRECTING,The Irishman,False,2020,Male,White,Straight,Roman Catholic,70
Todd Phillips,DIRECTING,Joker,False,2020,Male,White,Na,Na,40
Sam Mendes,DIRECTING,1917,False,2020,Male,White,Straight,Na,50
Quentin Tarantino,DIRECTING,Once upon a Time...in Hollywood,False,2020,Male,White,Straight,Na,50
Bong Joon Ho,DIRECTING,Parasite,True,2020,Male,Asian,Straight,Na,50
Riz Ahmed,ACTOR,Sound of Metal,False,2021,Male,Asian/Indian,Na,Na,30
Chadwick Boseman,ACTOR,Ma Rainey's Black Bottom,False,2021,Male,Black,Straight,Roman Catholic,40
Anthony Hopkins,ACTOR,The Father,True,2021,Male,White,Straight,Na,80
Gary Oldman,ACTOR,Mank,False,2021,Male,White,Straight,Na,60
Steven Yeun,ACTOR,Minari,False,2021,Male,Asian,Na,Na,30
Sacha Baron Cohen,ACTOR IN A SUPPORTING ROLE,The Trial of the Chicago 7,False,2021,Male,White,Straight,Jewish,40
Daniel Kaluuya,ACTOR IN A SUPPORTING ROLE,Judas and the Black Messiah,True,2021,Male,Black,Straight,Roman Catholic,30
"Leslie Odom, Jr.",ACTOR IN A SUPPORTING ROLE,One Night in Miami...,False,2021,Male,Black,Straight,Na,30
Paul Raci,ACTOR IN A SUPPORTING ROLE,Sound of Metal,False,2021,Male,White,Straight,Na,70
Lakeith Stanfield,ACTOR IN A SUPPORTING ROLE,Judas and the Black Messiah,False,2021,Male,Black,Straight,Na,20
Viola Davis,ACTRESS,Ma Rainey's Black Bottom,False,2021,Female,Black,Straight,Na,50
Andra Day,ACTRESS,The United States vs. Billie Holiday,False,2021,Female,Black,Na,,30
Vanessa Kirby,ACTRESS,Pieces of a Woman,False,2021,Female,White,Straight,Na,30
Frances McDormand,ACTRESS,Nomadland,True,2021,Female,White,Straight,Disciples of Christ,60
Carey Mulligan,ACTRESS,Promising Young Woman,False,2021,Female,White,Straight,Na,30
Maria Bakalova,ACTRESS IN A SUPPORTING ROLE,Borat Subsequent Moviefilm: Delivery of Prodigious Bribe to American Regime for Make Benefit Once Glorious Nation of Kazakhstan,False,2021,Female,White,Na,Na,20
Glenn Close,ACTRESS IN A SUPPORTING ROLE,Hillbilly Elegy,False,2021,Female,White,Straight,Na,70
Olivia Colman,ACTRESS IN A SUPPORTING ROLE,The Father,False,2021,Female,White,Straight,Na,40
Amanda Seyfried,ACTRESS IN A SUPPORTING ROLE,Mank,False,2021,Female,White,Straight,Na,30
Yuh-Jung Youn,ACTRESS IN A SUPPORTING ROLE,Minari,True,2021,Female,Asian,Straight,Na,70
Thomas Vinterberg,DIRECTING,Another Round,False,2021,Male,White,Straight,Na,50
David Fincher,DIRECTING,Mank,False,2021,Male,White,Straight,Na,50
Lee Isaac Chung,DIRECTING,Minari,False,2021,Male,Asian,Straight,Na,40
Chloé Zhao,DIRECTING,Nomadland,True,2021,Female,Asian,Straight,Na,30
Emerald Fennell,DIRECTING,Promising Young Woman,False,2021,Female,White,Straight,Na,30
Javier Bardem,ACTOR,Being the Ricardos,False,2022,Male,Hispanic,Straight,Na,50
Benedict Cumberbatch,ACTOR,The Power of the Dog,False,2022,Male,White,Straight,Na,40
Andrew Garfield,ACTOR,"tick, tick...BOOM!",False,2022,Male,White,Straight,Jewish,30
Will Smith,ACTOR,King Richard,True,2022,Male,Black,Straight,Na,50
Denzel Washington,ACTOR,The Tragedy of Macbeth,False,2022,Male,Black,Straight,Protestant,60
Ciarán Hinds,ACTOR IN A SUPPORTING ROLE,Belfast,False,2022,Male,White,Straight,Roman Catholic,60
Troy Kotsur,ACTOR IN A SUPPORTING ROLE,CODA,True,2022,Male,White,Straight,Na,50
Jesse Plemons,ACTOR IN A SUPPORTING ROLE,The Power of the Dog,False,2022,Male,White,Na,Na,30
J. K. Simmons,ACTOR IN A SUPPORTING ROLE,Being the Ricardos,False,2022,Male,White,Straight,Na,60
Kodi Smit-McPhee,ACTOR IN A SUPPORTING ROLE,The Power of the Dog,False,2022,Male,White,Straight,Na,20
Jessica Chastain,ACTRESS,The Eyes of Tammy Faye,True,2022,Female,White,Na,Na,40
Olivia Colman,ACTRESS,The Lost Daughter,False,2022,Female,White,Straight,Na,40
Penelope Cruz,ACTRESS,Parallel Mothers,False,2022,Female,Hispanic,Straight,Buddhist,40
Nicole Kidman,ACTRESS,Being the Ricardos,False,2022,Female,White,Straight,Roman Catholic,50
Kristen Stewart,ACTRESS,Spencer,False,2022,Female,White,Straight,Na,30
Jessie Buckley,ACTRESS IN A SUPPORTING ROLE,The Lost Daughter,False,2022,Female,White,Straight,Na,30
Ariana DeBose,ACTRESS IN A SUPPORTING ROLE,West Side Story,True,2022,Female,Multiracial,Queer,Na,30
Judi Dench,ACTRESS IN A SUPPORTING ROLE,Belfast,False,2022,Female,White,Straight,Quaker,80
Kirsten Dunst,ACTRESS IN A SUPPORTING ROLE,The Power of the Dog,False,2022,Female,White,Straight,Lutheran,30
Aunjanue Ellis,ACTRESS IN A SUPPORTING ROLE,King Richard,False,2022,Female,Black,Na,Na,50
Kenneth Branagh,DIRECTING,Belfast,False,2022,Male,White,Straight,Protestant,60
Ryusuke Hamaguchi,DIRECTING,Drive My Car,False,2022,Male,Asian,Straight,Na,40
Paul Thomas Anderson,DIRECTING,Licorice Pizza,False,2022,Male,White,Straight,Na,50
Jane Campion,DIRECTING,The Power of the Dog,True,2022,Female,White,Straight,Na,60
Steven Spielberg,DIRECTING,West Side Story,False,2022,Male,White,Straight,Jewish,70
Austin Butler,ACTOR,Elvis,False,2023,Male,White,Straight,Na,30
Colin Farrell,ACTOR,The Banshees of Inisherin,False,2023,Male,White,Straight,Na,40
Brendan Fraser,ACTOR,The Whale,True,2023,Male,White,Straight,Na,50
Paul Mescal,ACTOR,Aftersun,False,2023,Male,White,Straight,Na,20
Bill Nighy,ACTOR,Living,False,2023,Male,White,Straight,Na,70
Brendan Gleeson,ACTOR IN A SUPPORTING ROLE,The Banshees of Inisherin,False,2023,Male,White,Straight,Na,60
Brian Tyree Henry,ACTOR IN A SUPPORTING ROLE,Causeway,False,2023,Male,Black,Na,Na,40
Judd Hirsch,ACTOR IN A SUPPORTING ROLE,The Fabelmans,False,2023,Male,White,Straight,Jewish,80
Barry Keoghan,ACTOR IN A SUPPORTING ROLE,The Banshees of Inisherin,False,2023,Male,White,Straight,Na,30
Ke Huy Quan,ACTOR IN A SUPPORTING ROLE,Everything Everywhere All at Once,True,2023,Male,Asian,Straight,Na,50
Cate Blanchett,ACTRESS,Tár,False,2023,Female,White,Matter of Dispute,Na,50
Ana de Armas,ACTRESS,Blonde,False,2023,Female,Hispanic,Straight,Roman Catholic,30
Andrea Riseborough,ACTRESS,To Leslie,False,2023,Female,White,Straight,Na,40
Michelle Williams,ACTRESS,The Fabelmans,False,2023,Female,White,Straight,Na,40
Michelle Yeoh,ACTRESS,Everything Everywhere All at Once,True,2023,Female,Asian,Straight,Buddhist,60
Angela Bassett,ACTRESS IN A SUPPORTING ROLE,Black Panther: Wakanda Forever,False,2023,Female,Black,Straight,Na,60
Hong Chau,ACTRESS IN A SUPPORTING ROLE,The Whale,False,2023,Female,Asian,Straight,Na,40
Kerry Condon,ACTRESS IN A SUPPORTING ROLE,The Banshees of Inisherin,False,2023,Female,White,Na,Na,40
Jamie Lee Curtis,ACTRESS IN A SUPPORTING ROLE,Everything Everywhere All at Once,True,2023,Female,White,Straight,Na,60
Stephanie Hsu,ACTRESS IN A SUPPORTING ROLE,Everything Everywhere All at Once,False,2023,Female,Asian,Queer,Na,30
Martin McDonagh,DIRECTING,The Banshees of Inisherin,False,2023,Male,White,Straight,Na,50
Daniel Kwan and Daniel Scheinert,DIRECTING,Everything Everywhere All at Once,True,2023,Male,White,Straight,Na,30
Steven Spielberg,DIRECTING,The Fabelmans,False,2023,Male,White,Straight,Jewish,70
Todd Field,DIRECTING,Tár,False,2023,Male,White,Straight,Born-Again Christian,50
Ruben Östlund,DIRECTING,Triangle of Sadness,False,2023,Male,White,Straight,Na,40
Bradley Cooper,ACTOR,Maestro,False,2024,Male,White,Straight,Na,40
Colman Domingo,ACTOR,Rustin,False,2024,Male,Black,Gay,Na,50
Paul Giamatti,ACTOR,The Holdovers,False,2024,Male,White,Straight,Na,50
Cillian Murphy,ACTOR,Oppenheimer,True,2024,Male,White,Straight,Atheist,40
Jeffrey Wright,ACTOR,American Fiction,False,2024,Male,Black,Straight,Na,50
Sterling K. Brown,ACTOR IN A SUPPORTING ROLE,American Fiction,False,2024,Male,Black,Straight,Na,40
Robert De Niro,ACTOR IN A SUPPORTING ROLE,Killers of the Flower Moon,False,2024,Male,White,Straight,Roman Catholic,80
Robert Downey Jr.,ACTOR IN A SUPPORTING ROLE,Oppenheimer,True,2024,Male,White,Straight,Na,50
Ryan Gosling,ACTOR IN A SUPPORTING ROLE,Barbie,False,2024,Male,White,Straight,Mormon,40
Mark Ruffalo,ACTOR IN A SUPPORTING ROLE,Poor Things,False,2024,Male,White,Straight,Na,50
Annette Bening,ACTRESS,Nyad,False,2024,Female,White,Straight,Na,60
Lily Gladstone,ACTRESS,Killers of the Flower Moon,False,2024,Female,White,Na,Roman Catholic,30
Sandra Hüller,ACTRESS,Anatomy of a Fall,False,2024,Female,White,Straight,Na,40
Carey Mulligan,ACTRESS,Maestro,False,2024,Female,White,Straight,Na,30
Emma Stone,ACTRESS,Poor Things,True,2024,Female,White,Na,Na,30
Emily Blunt,ACTRESS IN A SUPPORTING ROLE,Oppenheimer,False,2024,Female,White,Na,Na,40
Danielle Brooks,ACTRESS IN A SUPPORTING ROLE,The Color Purple,False,2024,Female,Black,Straight,Roman Catholic,30
America Ferrera,ACTRESS IN A SUPPORTING ROLE,Barbie,False,2024,Female,Hispanic,Na,Na,30
Jodie Foster,ACTRESS IN A SUPPORTING ROLE,Nyad,False,2024,Female,White,Lesbian,Atheist,60
Da'Vine Joy Randolph,ACTRESS IN A SUPPORTING ROLE,The Holdovers,True,2024,Female,Black,Na,Na,30
Justine Triet,DIRECTING,Anatomy of a Fall,False,2024,Female,White,Straight,Na,40
Martin Scorsese,DIRECTING,Killers of the Flower Moon,False,2024,Male,White,Straight,Roman Catholic,80
Christopher Nolan,DIRECTING,Oppenheimer,True,2024,Male,White,Straight,Na,50
Yorgos Lanthimos,DIRECTING,Poor Things,False,2024,Male,White,Straight,Na,50
Jonathan Glazer,DIRECTING,The Zone of Interest,False,2024,Male,White,Straight,Jewish,50
Adrien Brody,ACTOR,The Brutalist,True,2025,Male,White,Straight,Jewish,50
Timothée Chalamet,ACTOR,A Complete Unknown,False,2025,Male,White,Straight,Na,20
Colman Domingo,ACTOR,Sing Sing,False,2025,Male,Black,Gay,Na,50
Ralph Fiennes,ACTOR,Conclave,False,2025,Male,White,Straight,Na,60
Sebastian Stan,ACTOR,The Apprentice,False,2025,Male,White,Straight,Na,40
